dataset,parts,implementation,dtype,rows,queries,graph_degree,intermediate_graph_degree,itopk,oracle_partition_build_ms_excluded,merge_api_e2e_ms,search_ms,recall,qps
Wiki-1M,2,k4-scaffold-cap64,float32,1000000,10000,64,128,160,5620.483091,1073.051423,144.820004,0.994167,69051.234110
Wiki-1M,8,k4-scaffold-cap64,float32,1000000,10000,64,128,160,8804.921527,1061.871908,146.442415,0.992458,68286.227047
Wiki-1M,128,k4-scaffold-cap64,float32,1000000,10000,64,128,160,90939.829154,1034.380072,147.899874,0.987042,67613.309799
OpenAI-2M,2,k4-scaffold-cap64,float32,2321096,20000,64,128,160,13412.879253,4589.806913,593.319586,0.965308,33708.646187
OpenAI-2M,8,k4-scaffold-cap64,float32,2321096,20000,64,128,160,37726.718822,4562.953890,602.152658,0.956671,33214.168757
OpenAI-2M,128,k4-scaffold-cap64,float32,2321096,20000,64,128,160,172711.440742,4331.897475,613.059110,0.926721,32623.281628
YFCC-10M,2,k4-scaffold-cap64,uint8,10000000,100000,64,128,160,20862.544683,2528.489827,296.746555,0.987891,336987.905386
YFCC-10M,8,k4-scaffold-cap64,uint8,10000000,100000,64,128,160,20150.938066,2527.087696,294.830021,0.981110,339178.485491
YFCC-10M,128,k4-scaffold-cap64,uint8,10000000,100000,64,128,160,49060.861667,2440.237796,293.140065,0.961793,341133.853539
