dataset,parts,implementation,dtype,rows,queries,graph_degree,intermediate_graph_degree,itopk,oracle_partition_build_ms_excluded,merge_api_e2e_ms,search_ms,recall,qps
Wiki-1M,2,k4-scaffold-cap64,float32,1000000,10000,64,128,160,5650.058447,1227.005647,144.744643,0.994042,69087.185493
Wiki-1M,8,k4-scaffold-cap64,float32,1000000,10000,64,128,160,8783.269303,1221.600291,146.127612,0.992367,68433.336199
Wiki-1M,128,k4-scaffold-cap64,float32,1000000,10000,64,128,160,91019.383866,1186.340434,148.622407,0.984283,67284.605342
OpenAI-2M,2,k4-scaffold-cap64,float32,2321096,20000,64,128,160,13426.588517,5243.044510,593.268586,0.965746,33711.543931
OpenAI-2M,8,k4-scaffold-cap64,float32,2321096,20000,64,128,160,37080.217270,5207.271762,601.655694,0.957579,33241.603461
OpenAI-2M,128,k4-scaffold-cap64,float32,2321096,20000,64,128,160,172039.282013,4974.377495,613.235432,0.928296,32613.901540
YFCC-10M,2,k4-scaffold-cap64,uint8,10000000,100000,64,128,160,20998.072921,2474.081050,294.352416,0.988324,339728.823561
YFCC-10M,8,k4-scaffold-cap64,uint8,10000000,100000,64,128,160,20408.730963,2484.587010,295.900829,0.980865,337951.064003
YFCC-10M,128,k4-scaffold-cap64,uint8,10000000,100000,64,128,160,48579.341477,2367.548054,293.579029,0.958431,340623.784814
