dataset,parts,implementation,dtype,rows,queries,graph_degree,intermediate_graph_degree,itopk,oracle_partition_build_ms_excluded,merge_api_e2e_ms,search_ms,recall,qps
Wiki-1M,2,rebuild,float32,1000000,10000,64,128,160,5587.905614,3659.644709,141.237293,0.992417,70802.829675
Wiki-1M,8,rebuild,float32,1000000,10000,64,128,160,8779.196916,3633.275743,141.822464,0.992242,70510.691452
Wiki-1M,128,rebuild,float32,1000000,10000,64,128,160,90542.533387,3729.662025,141.431821,0.992400,70705.446124
OpenAI-2M,2,rebuild,float32,2321096,20000,64,128,160,13312.049128,12915.783576,583.259211,0.967929,34290.071417
OpenAI-2M,8,rebuild,float32,2321096,20000,64,128,160,37116.480177,12913.780176,583.296271,0.968525,34287.892782
OpenAI-2M,128,rebuild,float32,2321096,20000,64,128,160,174597.349943,13025.781496,582.964998,0.967746,34307.377061
YFCC-10M,2,rebuild,uint8,10000000,100000,64,128,160,21223.534964,23195.743458,289.073354,0.988603,345932.956519
YFCC-10M,8,rebuild,uint8,10000000,100000,64,128,160,20263.514809,23000.729437,291.516915,0.988518,343033.267898
YFCC-10M,128,rebuild,uint8,10000000,100000,64,128,160,48546.587068,23137.151210,291.340412,0.988062,343241.088023
