dataset,parts,implementation,dtype,rows,queries,graph_degree,intermediate_graph_degree,itopk,scaffold_repeats,scaffold_neighbors_per_leaf,scaffold_first_repeat_neighbors_per_leaf,scaffold_seed,preopt_graph_degree_cap,quality_sample_rows,oracle_partition_build_ms_excluded,merge_api_e2e_ms_instrumented,quality_measurement_ms,merge_api_ms_excluding_quality_measurement,search_ms,recall,qps,unique_scaffold_degree_mean,preopt_candidate_rank_mean,preopt_best_candidate_rank_mean,preopt_top4_candidate_rank_mean,preopt_fraction_rank_le_16,preopt_fraction_rank_le_32,preopt_fraction_rank_le_64,preopt_fraction_rank_le_output_degree,missing_candidates
OpenAI-2M,2,k4-scaffold-repeat2-k8-cap76,float32,2321096,20000,64,128,160,2,8,8,1234,76,65536,19070.122678,2131.564776,0.928007,2130.636769,605.488429,0.958450,33031.184482,15.897308,58.881781,22.041656,36.043697,0.060223,0.138035,0.452272,0.452272,0
YFCC-10M,2,k4-scaffold-repeat2,uint8,10000000,100000,64,128,160,2,4,4,1234,0,65536,22021.545662,1860.103416,0.758526,1859.344890,291.130908,0.985361,343488.091618,7.895157,43.507038,17.178986,30.067738,0.164537,0.334113,0.754117,0.754117,0
YFCC-10M,2,k4-scaffold-repeat2-cap64,uint8,10000000,100000,64,128,160,2,4,4,1234,64,65536,22021.545662,1490.601160,0.694805,1489.906355,290.867465,0.985346,343799.193904,7.895157,43.507038,17.178986,30.067738,0.164537,0.334113,0.754117,0.754117,0
YFCC-10M,2,k4-scaffold-repeat2-cap68,uint8,10000000,100000,64,128,160,2,4,4,1234,68,65536,22021.545662,1824.316827,0.684685,1823.632142,292.431158,0.985548,341960.824845,7.895157,43.507038,17.178986,30.067738,0.164537,0.334113,0.754117,0.754117,0
YFCC-10M,2,k4-scaffold-repeat2-cap72,uint8,10000000,100000,64,128,160,2,4,4,1234,72,65536,22021.545662,1868.535319,0.695685,1867.839634,292.823520,0.985355,341502.622467,7.895157,43.507038,17.178986,30.067738,0.164537,0.334113,0.754117,0.754117,0
YFCC-10M,2,k4-scaffold-repeat2-k8,uint8,10000000,100000,64,128,160,2,8,8,1234,0,65536,22021.545662,2092.310681,0.816766,2091.493915,294.521692,0.984633,339533.564815,15.805252,54.582828,17.178986,30.063995,0.086084,0.192433,0.547780,0.547780,0
YFCC-10M,2,k4-scaffold-repeat2-k8-cap64,uint8,10000000,100000,64,128,160,2,8,8,1234,64,65536,22021.545662,1520.377504,0.842407,1519.535097,291.171788,0.985308,343439.866502,15.805252,54.582828,17.178986,30.063995,0.086084,0.192433,0.547780,0.547780,0
YFCC-10M,2,k4-scaffold-repeat2-k8-cap68,uint8,10000000,100000,64,128,160,2,8,8,1234,68,65536,22021.545662,1852.204797,0.843006,1851.361791,293.813567,0.985175,340351.880347,15.805252,54.582828,17.178986,30.063995,0.086084,0.192433,0.547780,0.547780,0
YFCC-10M,2,k4-scaffold-repeat2-k8-cap72,uint8,10000000,100000,64,128,160,2,8,8,1234,72,65536,22021.545662,1945.020814,0.823406,1944.197408,295.225498,0.985255,338724.130122,15.805252,54.582828,17.178986,30.063995,0.086084,0.192433,0.547780,0.547780,0
YFCC-10M,2,k4-scaffold-repeat2-k8-cap76,uint8,10000000,100000,64,128,160,2,8,8,1234,76,65536,22021.545662,2049.757921,0.819126,2048.938795,294.168650,0.985009,339941.050822,15.805252,54.582828,17.178986,30.063995,0.086084,0.192433,0.547780,0.547780,0
