dataset,parts,implementation,dtype,rows,queries,graph_degree,intermediate_graph_degree,itopk,oracle_partition_build_ms_excluded,merge_api_e2e_ms,search_ms,recall,qps
Wiki-1M,2,production-gemm-leaf128,float32,1000000,10000,64,128,160,7458.153309,331.279261,145.445284,0.991117,68754.377763
Wiki-1M,4,production-gemm-leaf128,float32,1000000,10000,64,128,160,8567.313618,331.193940,147.213174,0.986575,67928.703174
OpenAI-2M,2,production-gemm-leaf128,float32,2321096,20000,64,128,160,18856.644906,1498.276600,598.092704,0.956896,33439.632128
OpenAI-2M,4,production-gemm-leaf128,float32,2321096,20000,64,128,160,22145.857477,1495.314134,604.561018,0.942192,33081.855106
YFCC-10M,2,production-gemm-leaf128,uint8,10000000,100000,64,128,160,22161.164602,1689.918933,282.997598,0.984297,353359.889648
YFCC-10M,4,production-gemm-leaf128,uint8,10000000,100000,64,128,160,21851.253741,1697.129622,287.604910,0.974329,347699.210003
Wiki-1M,8,production-gemm-leaf128,float32,1000000,10000,64,128,160,11909.516290,320.338613,149.043845,0.974675,67094.350659
OpenAI-2M,8,production-gemm-leaf128,float32,2321096,20000,64,128,160,44107.598279,1482.531066,610.699744,0.913754,32749.317806
YFCC-10M,8,production-gemm-leaf128,uint8,10000000,100000,64,128,160,22078.661893,1697.319593,284.556064,0.950523,351424.596595
